
10.04.2022;11:44:31.405950;0.2708098790815735
10.04.2022;11:44:31.555633;0.2528763970783618
10.04.2022;11:44:31.713417;0.269947633695778
10.04.2022;11:44:31.870394;0.29366024353725484
10.04.2022;11:44:32.030772;0.3118459402291983
10.04.2022;11:44:32.173351;0.32150206996255765
10.04.2022;11:44:32.316450;0.3159798875362147
10.04.2022;11:44:32.457130;0.3223862032905374
10.04.2022;11:44:32.599011;0.3284771596673418
10.04.2022;11:44:32.756288;0.19699864486195778
10.04.2022;11:44:32.912275;0.3026198795873584
10.04.2022;11:44:33.066019;0.31509575420823493
10.04.2022;11:44:33.208378;0.32556128121656325
10.04.2022;11:44:33.365699;0.332565718191987
10.04.2022;11:44:33.520795;0.3090735828348382
10.04.2022;11:44:33.677115;0.3057687169458587
10.04.2022;11:44:33.834164;0.2967906851212945
10.04.2022;11:44:33.975592;0.3071019696353229
10.04.2022;11:44:34.134117;0.3363531229183274
10.04.2022;11:44:34.304396;0.3053559284460813
10.04.2022;11:44:34.465078;0.29958375103037604
10.04.2022;11:44:34.606917;0.29461980026068196
10.04.2022;11:44:34.747112;0.305491888833748
10.04.2022;11:44:34.915229;0.26112792787592776
10.04.2022;11:44:35.073006;0.2799124579068356
10.04.2022;11:44:35.231642;0.27489989162736606
10.04.2022;11:44:35.372278;0.26080198313410674
10.04.2022;11:44:35.517855;0.26064618382481386
10.04.2022;11:44:35.669704;0.265719495417312
10.04.2022;11:44:35.811352;0.2459042658454914
10.04.2022;11:44:35.967629;0.3158107304871789
10.04.2022;11:44:36.115838;0.2685197040936883
10.04.2022;11:44:36.278177;0.28141321044879125
10.04.2022;11:44:36.452488;0.2851269577119404
10.04.2022;11:44:36.577555;0.27365388296871906
10.04.2022;11:44:36.740706;0.2571677888640258
10.04.2022;11:44:36.902161;0.2743612703348225
10.04.2022;12:02:31.330973;0.2516434709228342
10.04.2022;12:02:31.474961;0.23908113256049426
10.04.2022;12:02:31.639638;0.2442312868355749
10.04.2022;12:02:31.798028;0.2389268373570153
10.04.2022;12:02:31.957065;0.2710752290798319
10.04.2022;12:02:32.114510;0.28819838307506906
10.04.2022;12:02:32.263999;0.2985477373493694
10.04.2022;12:02:32.399137;0.28066817829755575
10.04.2022;12:02:32.554706;0.27714401356351154
10.04.2022;12:02:32.710221;0.2856214613064179
10.04.2022;12:02:32.867959;0.28064053027956226
10.04.2022;12:02:33.008092;0.25119413012015557
10.04.2022;12:02:33.163724;0.27171763504196134
10.04.2022;12:02:33.307320;0.27607246118500417
10.04.2022;12:02:33.462945;0.27607246118500417
10.04.2022;12:02:33.620017;0.26585711257731187
10.04.2022;12:02:33.779370;0.2815578271129089
10.04.2022;12:02:33.910313;0.27249856228181
10.04.2022;12:02:34.044688;0.255410975756612
10.04.2022;12:02:34.201697;0.24479430200911245
10.04.2022;12:02:34.359243;0.2644443259575552
10.04.2022;12:02:34.515430;0.26070924330082357
10.04.2022;12:02:34.675016;0.27465967456524754
10.04.2022;12:02:34.827083;0.2724316118271827
10.04.2022;12:02:34.976351;0.27569617073869357
